id,Account1,Monthly Period,History,Motive,Credit1,Account2,Employment Period,InstallmentRate,Gender&Type,Sponsors,Tenancy Period,Plotsize,Age,Plan,Housing,#Credits,Post,#Authorities,Phone,Expatriate,InstallmentCredit,Yearly Period,Class
id45,aa,12,c2,p0,1168,sacc1,time3,4,F1,G1,3,SM,27,PL3,H2,1,Jb2,1,yes,FALSE,6.62273907303771,1.16720820067232,
id375,ad,12,c2,p3,707,sacc1,time3,4,F0,G1,2,SM,30,PL1,H2,2,Jb3,1,yes,FALSE,4.12779151109777,0.53312043014475,
id158,ac,15,c2,p6,392,sacc1,time2,4,M1,G1,4,ME,23,PL3,H1,1,Jb3,1,no,FALSE,1.5918021416292,1.30846705682236,
id963,ab,36,c2,p2,9034,sacc2,time2,4,F0,G2,1,XL,29,PL3,H1,1,Jb4,1,no,FALSE,49.6719617315511,2.72944506505499,
id868,aa,16,c4,p0,2625,sacc1,time5,2,F0,G3,4,ME,43,PL1,H1,1,Jb3,1,no,FALSE,15.2308315763472,1.52418778408771,
id598,aa,30,c2,p1,3857,sacc1,time3,4,M0,G1,4,ME,40,PL3,H2,1,Jb4,1,no,FALSE,21.7215452949249,2.83531102845032,
id955,ab,12,c4,p1,1804,sacc2,time2,3,F0,G1,4,ME,44,PL3,H2,1,Jb3,1,yes,FALSE,10.2390733342221,1.33222546759905,
id899,ac,6,c4,p0,1343,sacc1,time5,1,F0,G1,4,SM,46,PL3,H2,2,Jb3,2,yes,TRUE,7.73961832479888,0.082338814740688,
id98,ac,15,c2,p3,2327,sacc1,time2,2,M1,G1,3,SM,25,PL3,H2,1,Jb2,1,yes,FALSE,12.0723135822033,1.18994109100593,
id890,ad,18,c4,p3,1149,sacc4,time3,4,F0,G1,3,SM,46,PL3,H2,2,Jb3,1,yes,FALSE,6.32969168740924,1.45807071940053,
id43,ab,36,c3,p0,2225,sacc1,time5,4,F0,G1,4,XL,57,PL1,H3,2,Jb3,1,no,FALSE,11.9291839989859,2.53137521036376,
id108,ab,48,c1,p9,6416,sacc1,time5,4,M1,G1,3,XL,59,PL3,H1,1,Jb3,1,yes,FALSE,34.4500691394101,4.36259912912753,
id627,ac,24,c2,p2,1925,sacc1,time3,2,F0,G1,2,SM,26,PL3,H2,1,Jb3,1,yes,FALSE,9.49471417384552,1.88029545527409,
id154,aa,18,c2,p0,2249,sacc2,time4,4,F0,G1,3,LA,30,PL3,H2,1,Jb4,2,no,FALSE,11.3705264630198,1.45635649287772,
id63,ad,12,c2,p1,2445,sacc5,time2,2,F1,G1,4,LA,26,PL3,H1,1,Jb3,1,no,FALSE,14.1549045939521,0.921327762522686,
id525,ad,4,c2,p2,601,sacc1,time2,1,M1,G1,3,SM,23,PL3,H1,1,Jb2,2,yes,FALSE,2.90417494930698,0.014975436730946,
id825,ad,15,c2,p4,1262,sacc3,time4,4,F0,G1,3,ME,36,PL3,H2,2,Jb3,1,no,FALSE,6.18888885762778,1.19738606114481,
id350,ad,21,c3,p1,2993,sacc1,time3,3,F0,G1,2,SM,28,PL2,H2,2,Jb2,1,yes,FALSE,15.7213072322046,1.54192259614618,
id422,ad,18,c4,p3,1098,sacc1,time1,4,M1,G1,4,LA,65,PL3,H2,2,Jb1,1,yes,FALSE,5.63711169583969,1.20895168819846,
id223,aa,12,c0,p0,1082,sacc1,time3,4,F0,G1,4,LA,48,PL1,H2,2,Jb3,1,yes,FALSE,5.1658603136726,1.17851857729832,
id947,ad,12,c4,p6,2012,sacc5,time4,4,M1,G1,2,LA,61,PL3,H2,1,Jb3,1,yes,FALSE,10.7024456697388,1.13516805516844,
id594,ad,20,c4,p0,3485,sacc5,time2,2,M0,G1,4,SM,44,PL3,H2,2,Jb3,1,no,FALSE,19.6413809820124,2.02125006839368,
id383,ab,18,c2,p3,3213,sacc3,time2,1,F1,G1,3,SM,25,PL3,H1,1,Jb3,1,yes,FALSE,16.4488915105723,1.83935037674456,
id297,ac,12,c2,p3,3399,sacc5,time5,2,F0,G1,3,LA,37,PL3,H2,1,Jb4,1,yes,FALSE,18.3653390914745,0.776570517525665,
id458,aa,24,c2,p2,3149,sacc1,time2,4,F0,G1,1,XL,22,PL1,H3,1,Jb3,1,yes,FALSE,16.4346548639671,2.11745113235048,
id852,ad,12,c4,p6,2748,sacc1,time5,2,M1,G1,4,XL,57,PL1,H3,3,Jb2,1,yes,FALSE,14.0354522385182,1.01197714121213,
id106,ab,9,c4,p6,1136,sacc4,time5,4,F0,G1,3,XL,32,PL3,H3,2,Jb3,2,yes,FALSE,6.44990175786508,0.762041426094649,
id3,ad,24,c4,p0,1940,sacc4,time5,4,F0,G1,4,SM,60,PL3,H2,1,Jb3,1,no,FALSE,10.618369770951,2.06483952239146,
id668,ab,48,c2,p0,8487,sacc5,time4,1,M1,G1,2,LA,24,PL3,H2,1,Jb3,1,yes,FALSE,45.4748090802149,4.08123166604174,
id536,ad,6,c4,p0,6761,sacc1,time4,1,F0,G1,3,XL,45,PL3,H2,2,Jb4,2,no,FALSE,36.1150626353045,0.494746539591208,
id137,ad,6,c4,p2,1221,sacc5,time3,1,F1,G1,2,ME,27,PL3,H2,2,Jb3,1,yes,FALSE,7.36957489923715,0.113636589389912,
id170,ad,12,c4,p0,1255,sacc1,time5,4,F0,G1,4,SM,61,PL3,H2,2,Jb2,1,yes,FALSE,6.29485894387545,1.33792098159633,
id686,ad,30,c4,p3,5771,sacc1,time4,4,M1,G1,2,LA,25,PL3,H2,2,Jb3,1,yes,FALSE,31.2070789134947,2.75533386821411,
id745,ad,12,c2,p0,1884,sacc1,time5,4,F0,G1,4,LA,39,PL3,H2,1,Jb4,1,no,FALSE,11.2102086720622,1.49547061106313,
id204,ad,10,c2,p3,1924,sacc1,time3,1,F0,G1,4,ME,38,PL3,H2,1,Jb3,1,no,TRUE,10.1578872968222,0.573500880849297,
id560,aa,12,c2,p8,902,sacc1,time4,4,F1,G1,4,ME,21,PL3,H1,1,Jb3,1,yes,FALSE,5.30342411541971,0.816981931847988,
id706,ab,30,c2,p3,1715,sacc5,time3,4,M1,G1,1,LA,26,PL3,H2,1,Jb3,1,yes,FALSE,9.47964389027289,2.65303296666775,
id194,ab,24,c3,p0,1965,sacc5,time3,4,M1,G1,4,LA,42,PL3,H1,2,Jb3,1,no,FALSE,10.7790416908166,1.66568322080092,
id459,ad,24,c4,p3,2611,sacc1,time5,4,F1,G2,3,SM,46,PL3,H2,2,Jb3,1,yes,FALSE,13.2732969593441,2.083211323104,
id247,ad,18,c4,p3,1800,sacc1,time3,4,F0,G1,2,LA,24,PL3,H2,2,Jb3,1,yes,FALSE,9.3443702381206,1.66619211279686,
id67,ac,30,c4,p3,3656,sacc5,time5,4,F0,G1,4,ME,49,PL2,H2,2,Jb2,1,yes,FALSE,20.5073867228824,2.94511438291754,
id252,ad,6,c1,p0,783,sacc5,time3,1,F0,G3,2,SM,26,PL2,H2,1,Jb2,2,yes,FALSE,4.06358982005087,0.075287134546329,
id831,ad,15,c2,p0,5324,sacc3,time5,1,M1,G1,4,XL,35,PL3,H3,1,Jb3,1,yes,FALSE,28.5680096769863,1.1134972838467,
id234,ab,39,c3,p6,11760,sacc2,time4,2,F0,G1,3,XL,32,PL3,H1,1,Jb3,1,no,FALSE,64.8127283850612,3.45694951754457,
id245,ad,24,c2,p3,3621,sacc2,time5,2,F0,G1,4,LA,31,PL3,H2,2,Jb3,1,yes,FALSE,18.7749059964676,1.92716953292344,
id816,ad,24,c2,p1,3488,sacc2,time4,3,M1,G1,4,LA,23,PL3,H2,1,Jb3,1,yes,FALSE,19.4504682472813,2.09281959181937,
id567,ad,12,c4,p9,1264,sacc5,time5,4,F0,G1,4,XL,57,PL3,H1,1,Jb2,1,yes,FALSE,7.28315786370529,1.2472040476517,
id826,ad,36,c2,p9,7409,sacc5,time5,3,F0,G1,2,ME,37,PL3,H2,2,Jb3,1,yes,FALSE,39.4839140537909,2.94338925105477,
id112,ab,60,c2,p0,14027,sacc1,time4,4,F0,G1,2,XL,27,PL3,H2,1,Jb4,1,no,FALSE,76.5173691368874,5.32757411519693,
id276,ac,9,c2,p3,1126,sacc2,time5,2,M0,G1,4,SM,49,PL3,H2,1,Jb3,1,yes,FALSE,5.78210753622869,0.635189447683692,
id337,ad,48,c3,p3,12749,sacc3,time4,4,F0,G1,1,LA,37,PL3,H2,1,Jb4,1,no,FALSE,68.8305148410649,4.40580898921666,
id672,ad,12,c4,p0,926,sacc1,time1,1,M1,G1,2,ME,38,PL3,H2,1,Jb1,1,yes,FALSE,5.61660317092883,1.46681985531859,
id940,aa,24,c2,p3,2439,sacc1,time2,4,M1,G1,4,SM,35,PL3,H2,1,Jb3,1,no,FALSE,13.096123537357,2.13386228791701,
id521,aa,6,c4,p0,860,sacc1,time5,1,M1,G1,4,XL,39,PL3,H2,2,Jb3,1,no,FALSE,4.10697581105178,0.369505407084893,
id115,aa,24,c2,p0,915,sacc5,time5,4,M1,G1,2,LA,29,PL1,H2,1,Jb3,1,yes,FALSE,5.31169859452037,1.92487500873826,
id611,ad,24,c2,p9,4591,sacc4,time3,2,F0,G1,3,ME,54,PL3,H2,3,Jb4,1,no,FALSE,24.0368556712826,2.15780447227105,
id140,ac,15,c4,p1,2360,sacc3,time3,2,F0,G1,2,LA,36,PL3,H2,1,Jb3,1,no,FALSE,11.8964703714086,1.5569300216172,
id85,aa,12,c2,p0,2579,sacc1,time2,4,F0,G1,1,SM,33,PL3,H2,1,Jb2,2,yes,FALSE,13.2064341397071,1.02075648552339,
id717,ad,24,c4,p3,2872,sacc2,time5,3,F0,G1,4,SM,36,PL3,H2,1,Jb3,2,no,FALSE,15.4067523598813,2.35807960953475,
id387,ad,9,c2,p3,2697,sacc1,time3,1,F0,G1,2,SM,32,PL3,H2,1,Jb3,2,yes,FALSE,14.7188906823737,0.288561275973339,
id340,ad,24,c2,p3,2397,sacc3,time5,3,F0,G1,2,LA,35,PL1,H2,2,Jb3,1,no,FALSE,12.3246048070453,2.36704514072497,
id636,aa,24,c2,p0,4817,sacc1,time4,2,F0,G2,3,ME,31,PL3,H2,1,Jb3,1,no,FALSE,25.7265523465248,1.68037763537879,
id364,ab,30,c1,p2,3496,sacc4,time3,4,F0,G1,2,LA,34,PL2,H2,1,Jb3,2,no,FALSE,18.0778411674278,2.85072083875453,
id813,ab,24,c3,p2,2064,sacc1,time1,3,M1,G1,2,ME,34,PL3,H2,1,Jb4,1,no,FALSE,12.0504189446419,2.18579612003441,
id658,aa,9,c4,p5,1288,sacc2,time5,3,F0,G3,4,SM,48,PL3,H2,2,Jb3,2,yes,TRUE,7.46772420458379,0.699014054310314,
id87,ad,12,c4,p6,3565,sacc5,time2,2,F0,G1,1,ME,37,PL3,H2,2,Jb2,2,yes,FALSE,19.4025544210544,1.06886806984963,
id230,ad,36,c4,p0,3535,sacc1,time4,4,F0,G1,4,LA,37,PL3,H2,2,Jb3,1,no,FALSE,19.8924912239686,3.43636831819939,
id528,ad,12,c2,p1,4675,sacc5,time2,1,M1,G1,4,LA,20,PL3,H1,1,Jb3,1,yes,FALSE,24.4575124264842,1.06626082881065,
id950,ad,12,c4,p3,1240,sacc5,time5,4,M1,G1,2,SM,38,PL3,H2,2,Jb3,1,no,FALSE,6.09455140549003,1.19290612457504,
id721,ab,48,c2,p9,15672,sacc1,time3,2,F0,G1,2,LA,23,PL3,H2,1,Jb3,1,no,FALSE,85.1305461309411,3.56193862659738,
id928,ab,18,c4,p9,1887,sacc5,time3,4,F1,G1,4,SM,28,PL1,H2,2,Jb3,1,yes,FALSE,10.7548365129064,1.36474510480287,
id934,ab,18,c2,p0,5866,sacc2,time3,2,F0,G1,2,LA,30,PL3,H2,2,Jb3,1,no,FALSE,30.9169690027112,1.77931981315519,
id388,aa,21,c1,p0,1647,sacc5,time3,4,F0,G1,2,ME,40,PL3,H2,2,Jb2,2,yes,FALSE,7.95359980330861,1.94979223096135,
id225,aa,24,c4,p3,1231,sacc4,time5,4,M1,G1,4,ME,57,PL3,H1,2,Jb4,1,no,FALSE,5.90974437191925,2.04100104633519,
id778,ad,12,c2,p9,1076,sacc1,time3,2,F1,G1,2,SM,26,PL3,H2,1,Jb3,1,no,TRUE,5.75878115963414,1.16252281090585,
id850,ab,18,c2,p0,6260,sacc1,time4,3,F0,G1,3,SM,28,PL3,H1,1,Jb2,1,yes,FALSE,34.6567682891644,1.03739439344023,
id114,ac,24,c4,p2,3617,sacc5,time5,4,F0,G2,4,XL,20,PL3,H1,2,Jb3,1,yes,FALSE,19.3194375737125,1.53400262682154,
id141,ad,36,c2,p9,5742,sacc2,time4,2,F0,G1,2,LA,31,PL3,H2,2,Jb3,1,no,FALSE,30.4821581285982,3.0187711610396,
id184,ad,27,c3,p1,8613,sacc4,time3,2,F0,G1,2,LA,27,PL3,H2,2,Jb3,1,yes,FALSE,46.5723230359024,1.87475416412627,
id805,aa,12,c2,p0,1274,sacc1,time2,3,M1,G1,1,SM,37,PL3,H2,1,Jb2,1,yes,FALSE,6.65760340966604,1.11045161812749,
id299,aa,18,c2,p3,2600,sacc1,time3,4,F0,G1,4,XL,65,PL3,H3,2,Jb3,1,yes,FALSE,14.8190275536218,1.52603359539925,
id903,ad,12,c2,p2,1768,sacc1,time3,3,F0,G1,2,SM,24,PL3,H1,1,Jb2,1,yes,FALSE,9.21909570142306,1.2000458975436,
id481,ab,18,c2,p3,866,sacc1,time3,4,F1,G3,2,SM,25,PL3,H2,1,Jb2,1,yes,FALSE,5.66457708197364,1.71711478213271,
id135,ad,24,c4,p0,1287,sacc4,time5,4,M1,G1,4,SM,37,PL3,H2,2,Jb3,1,no,FALSE,6.66807485087206,1.85423249517419,
id428,ab,24,c2,p3,5084,sacc5,time5,2,M1,G1,4,LA,42,PL3,H2,1,Jb3,1,no,FALSE,27.6219838559234,1.83391971667132,
id800,ab,36,c2,p6,3711,sacc5,time3,2,F1,G1,2,LA,27,PL3,H2,1,Jb3,1,yes,FALSE,19.5128117572039,2.73773517868923,
id559,aa,36,c2,p1,8229,sacc1,time3,2,F0,G1,2,M.E.,26,PL3,H2,1,Jb3,2,yes,FALSE,43.9444840545177,2.80171865400921,
id423,ab,12,c2,p2,3017,sacc1,time2,3,M1,G1,1,SM,34,PL3,H1,1,Jb4,1,yes,FALSE,17.3513304036692,0.745169624882413,
id322,ab,12,c4,p4,1424,sacc1,time4,4,F0,G1,3,M.E.,26,PL3,H2,1,Jb3,1,yes,FALSE,8.66116848269103,1.49057492488204,
id470,ad,24,c4,p0,2463,sacc2,time4,4,F1,G1,3,ME,27,PL3,H2,2,Jb3,1,no,FALSE,13.1412366252121,2.07387711439341,
id601,aa,30,c2,p2,2406,sacc1,time4,4,M1,G1,4,SM,23,PL3,H1,1,Jb3,1,yes,FALSE,13.4454823554415,2.50830206430027,
id570,ac,24,c2,p3,1377,sacc2,time5,4,M1,G1,2,XL,47,PL3,H3,1,Jb3,1,no,FALSE,7.88835964551098,1.67739802017223,
id25,ad,24,c3,p0,717,sacc5,time5,4,F1,G1,4,LA,54,PL3,H2,2,Jb3,1,no,FALSE,3.08077795531614,1.95530995294159,
id144,aa,10,c2,p3,2315,sacc1,time5,3,F0,G1,4,SM,52,PL3,H2,1,Jb2,1,yes,FALSE,11.7380667891525,0.989844615667314,
id180,aa,24,c1,p2,3552,sacc1,time4,3,F0,G1,4,LA,27,PL1,H2,1,Jb3,1,yes,FALSE,18.7518003907669,1.99144458326694,
id696,aa,45,c2,p3,1845,sacc1,time3,4,F0,G1,4,XL,23,PL3,H3,1,Jb3,1,no,FALSE,10.7729567397413,3.96401930167263,
id554,aa,18,c2,p1,7511,sacc5,time5,1,F0,G1,4,me,51,PL3,H3,1,Jb3,2,no,FALSE,41.614123651621,1.98375167484234,
id513,ad,6,c2,p1,1236,sacc3,time3,2,F0,G1,4,me,50,PL3,H1,1,Jb3,1,yes,FALSE,6.92946241559219,0.885859439279346,
id200,ad,18,c4,p1,3229,sacc5,time1,2,F0,G1,4,XL,38,PL3,H2,1,Jb4,1,no,FALSE,17.2286424573017,1.70897478179832,
id569,aa,24,c2,p3,1603,sacc1,time5,4,M1,G1,4,LA,55,PL3,H2,1,Jb3,1,yes,FALSE,8.31484756561523,1.83464644831342,
id631,aa,24,c1,p3,1546,sacc1,time4,4,F0,G3,4,LA,24,PL1,H1,1,Jb2,1,yes,FALSE,7.59997567173005,1.58158594727145,
id492,aa,12,c2,p2,1262,sacc5,time5,2,M0,G1,4,ME,49,PL3,H2,1,Jb2,1,no,FALSE,6.91490398244314,1.22610700594545,
id602,ad,12,c4,p2,3331,sacc1,time5,2,F0,G1,4,ME,42,PL2,H2,1,Jb3,1,yes,FALSE,19.0066112020664,0.716145335418316,
id689,aa,6,c2,p0,662,sacc1,time2,3,F0,G1,4,SM,41,PL3,H2,1,Jb2,2,no,FALSE,3.80782103078094,0.888770851605339,
id901,aa,24,c2,p3,2384,sacc1,time5,4,F0,G1,4,SM,64,PL1,H1,1,Jb2,1,yes,FALSE,13.1943295856961,1.90030837249914,
id253,ad,24,c2,p8,937,sacc1,time2,4,F1,G1,3,LA,27,PL3,H2,2,Jb2,1,yes,FALSE,4.80270190116442,2.35443447845326,
id736,ab,24,c4,p6,5743,sacc1,time2,2,M1,G1,4,XL,24,PL3,H3,2,Jb3,1,no,FALSE,30.6775060328827,2.37180699023608,
id142,aa,24,c2,p2,3234,sacc1,time2,4,M1,G1,4,SM,23,PL3,H1,1,Jb2,1,no,FALSE,18.2862624071035,1.89652035473229,
id921,aa,12,c2,p3,701,sacc1,time3,4,F1,G1,2,SM,40,PL3,H2,1,Jb2,1,yes,FALSE,3.57174825906905,1.20657864668166,
id896,ad,12,c2,p2,763,sacc1,time3,4,M1,G1,1,SM,26,PL3,H2,1,Jb3,1,no,FALSE,3.95264683651032,1.22607692330217,
id793,aa,9,c4,p3,1138,sacc1,time3,4,F0,G1,4,SM,25,PL3,H2,2,Jb2,1,yes,FALSE,6.39105773030994,1.2301630551611,
id539,ad,36,c4,p1,10477,sacc5,time5,2,F0,G1,4,XL,42,PL3,H3,2,Jb3,1,yes,FALSE,57.7092532103082,3.05908783721218,
id415,ac,12,c4,p0,939,sacc3,time4,4,F1,G1,2,SM,28,PL3,H2,3,Jb3,1,no,FALSE,5.83429047321985,0.718050564689344,
id179,ad,15,c4,p3,1471,sacc1,time3,4,F0,G1,4,XL,35,PL3,H3,2,Jb3,1,no,FALSE,7.24116827069388,1.1165686774649,
id406,ac,21,c4,p6,2319,sacc1,time2,2,M0,G1,1,LA,33,PL3,H1,1,Jb3,1,yes,FALSE,13.298160574871,1.73926375362781,
id338,ab,24,c2,p0,1355,sacc1,time2,3,M1,G1,4,LA,25,PL3,H2,1,Jb2,1,no,FALSE,7.17416972485819,2.21565210577598,
id66,aa,24,c2,p0,2303,sacc1,time5,4,F0,G2,1,SM,45,PL3,H2,1,Jb3,1,yes,FALSE,12.5413862071503,2.22605707119028,
id414,aa,18,c4,p0,3966,sacc1,time5,1,M1,G1,4,SM,33,PL1,H1,3,Jb3,1,no,FALSE,22.2989405801911,1.88928284951013,
id310,ad,24,c4,p1,5804,sacc4,time3,4,F0,G1,2,SM,27,PL3,H2,2,Jb3,1,yes,FALSE,31.2097146316576,2.38584489800143,
id395,aa,18,c2,p3,1345,sacc1,time3,4,F1,G1,3,SM,26,PL1,H2,1,Jb3,1,yes,FALSE,7.320355786817,1.28647721552649,
id944,ab,21,c2,p9,2767,sacc2,time5,4,M0,G1,2,LA,61,PL1,H1,2,Jb2,1,yes,FALSE,14.7343591493997,1.87117563638682,
id827,ab,15,c2,p3,802,sacc1,time5,4,F0,G1,3,LA,37,PL3,H2,1,Jb3,2,yes,FALSE,5.02042087253334,1.52861910773228,
id193,ab,12,c2,p0,2002,sacc1,time4,3,F0,G1,4,ME,30,PL3,H1,1,Jb3,2,no,FALSE,11.4745867009153,0.673288986470359,
id642,aa,12,c0,p5,1108,sacc1,time4,4,F0,G1,3,SM,28,PL3,H2,2,Jb3,1,yes,FALSE,5.81096745459902,1.44559072795037,
id198,ac,12,c2,p3,3016,sacc1,time3,3,F1,G1,1,LA,24,PL3,H2,1,Jb3,1,yes,FALSE,16.9339887364432,0.963073016388967,
id482,ac,10,c4,p3,1347,sacc5,time4,4,F0,G1,2,ME,27,PL3,H2,2,Jb3,1,no,FALSE,8.07380415071668,1.12778726010345,
id648,ad,18,c2,p5,1943,sacc1,time2,4,M1,G1,4,SM,23,PL3,H2,1,Jb3,1,yes,FALSE,10.4522215901732,1.85969298803351,
id784,aa,24,c2,p3,1987,sacc1,time3,2,F0,G1,4,SM,21,PL3,H1,1,Jb2,2,yes,FALSE,10.3912911166974,1.95556599658759,
id573,ad,11,c4,p0,7228,sacc1,time3,1,F0,G1,4,ME,39,PL3,H2,2,Jb2,1,yes,FALSE,38.3158284803064,1.23143126526215,
id861,ab,30,c4,p0,5234,sacc1,time1,4,F1,G1,2,LA,28,PL3,H2,2,Jb4,1,yes,FALSE,29.0919988755039,2.53088422589728,
id34,ab,24,c2,p2,4057,sacc1,time4,3,M0,G1,3,LA,43,PL3,H2,1,Jb3,1,no,FALSE,21.3417967264192,1.98300941462363,
id970,ad,21,c4,p1,3275,sacc1,time5,1,F0,G1,4,LA,36,PL3,H2,1,Jb4,1,no,FALSE,17.442935860549,1.76417231465829,
id143,ab,48,c2,p3,3979,sacc5,time4,4,F0,G1,1,LA,41,PL3,H2,2,Jb3,2,no,FALSE,21.1103592833911,4.46221453002951,
id42,ab,9,c2,p3,1206,sacc1,time5,4,M1,G1,4,SM,25,PL3,H2,1,Jb3,1,yes,FALSE,6.66562194524158,0.582333109198945,
id351,aa,18,c2,p3,1936,sacc5,time4,2,F1,G1,4,LA,23,PL3,H1,2,Jb2,1,yes,FALSE,10.0658200130979,1.08983232320892,
id841,ad,15,c2,p6,4623,sacc2,time3,3,F0,G1,2,ME,40,PL3,H2,1,Jb4,1,no,FALSE,25.3767959666945,1.3041783992494,
id82,ab,12,c2,p3,1484,sacc5,time3,2,F1,G1,1,SM,25,PL3,H2,1,Jb3,1,no,FALSE,7.13788439123715,0.517069441923345,
id526,ad,12,c4,p3,522,sacc3,time5,4,F0,G1,4,ME,42,PL3,H2,2,Jb3,2,no,FALSE,3.33756214749417,1.28042581754742,
id354,ab,9,c4,p2,1919,sacc1,time4,4,F0,G1,3,LA,35,PL3,H1,1,Jb3,1,no,FALSE,11.2784830165076,1.01952493220499,
id864,aa,?,c0,p9,3104,sacc1,time4,3,F0,G1,1,ME,31,PL1,H2,1,Jb3,1,no,FALSE,16.0248260178622,?,
id219,ad,48,c3,p3,7238,sacc5,time5,3,F0,G1,3,LA,32,PL1,H2,2,Jb3,2,yes,FALSE,39.6804823210101,4.39828056833302,
id317,ab,9,c1,p1,5129,sacc1,time5,2,M1,G1,4,XL,74,PL1,H3,1,Jb4,2,no,FALSE,27.2562184794004,0.716583831612995,
id698,ad,36,c0,p5,2613,sacc1,time3,4,F0,G1,2,LA,27,PL3,H2,2,Jb3,1,yes,FALSE,14.9244018263289,3.3659046845586,
id435,ab,18,c2,p9,1913,sacc4,time2,3,F1,G1,3,sm,36,PL1,H2,1,Jb3,1,no,FALSE,10.9046729984669,1.99772669059849,
id147,ad,9,c4,p0,1224,sacc1,time3,3,F0,G1,1,SM,30,PL3,H2,2,Jb3,1,yes,FALSE,6.80457895744212,1.15428615083506,
id972,ad,21,c2,p2,2241,sacc1,time5,4,F0,G1,2,SM,50,PL3,H2,2,Jb3,1,yes,FALSE,11.2043004608243,1.50430212743279,
id77,ad,48,c1,p9,3609,sacc1,time3,1,M1,G1,1,SM,27,PL2,H2,1,Jb3,1,yes,FALSE,18.8287786178206,3.98451608871116,
id157,aa,9,c2,p0,1422,sacc1,time2,3,F0,G1,2,XL,27,PL3,H3,1,Jb4,1,no,FALSE,8.3544603609064,1.24388472390809,
id726,ab,6,c2,p3,590,sacc1,time2,3,F1,G1,3,SM,26,PL3,H2,1,Jb2,1,yes,TRUE,3.14906970412141,0.472780254038139,
id660,aa,24,c3,p3,1024,sacc1,time2,4,F1,G1,4,SM,48,PL2,H2,1,Jb3,1,yes,FALSE,5.37190978017522,2.01831783835248,
id235,ad,24,c4,p0,2022,sacc1,time3,4,M1,G1,4,LA,37,PL3,H2,1,Jb3,1,no,FALSE,10.558371436864,2.3173897948003,
id51,aa,48,c2,p1,4788,sacc1,time4,4,F0,G1,3,ME,26,PL3,H2,1,Jb3,2,yes,FALSE,25.1888316109386,3.8114383443517,
id545,ab,24,c4,p9,1935,sacc1,time5,4,M0,G1,4,SM,31,PL3,H2,2,Jb3,1,no,FALSE,9.78533997812219,2.00289546924204,
id888,ab,48,c3,p10,7582,sacc2,time1,2,F0,G1,4,XL,31,PL3,H3,1,Jb4,1,no,FALSE,41.0715126443845,3.87901555543073,
id145,aa,12,c4,p3,385,sacc1,time4,4,M1,G1,3,SM,58,PL3,H2,4,Jb2,1,no,FALSE,1.49675859902185,1.2319565118356,
id197,ad,12,c4,p3,797,sacc5,time5,4,M1,G1,3,ME,33,PL1,H2,1,Jb2,2,yes,FALSE,5.32227620419882,1.31987192821986,
id522,aa,12,c2,p1,3386,sacc1,time5,3,F0,G1,4,XL,35,PL3,H3,1,Jb3,1,no,FALSE,17.8644157402144,1.01838944536732,
id84,ab,6,c2,p5,454,sacc1,time2,3,F1,G1,1,ME,22,PL3,H2,1,Jb2,1,yes,FALSE,3.34718112112027,0.827051764771325,
id178,ab,12,c2,p2,983,Sacc4,time2,1,M1,G1,4,SM,19,PL3,H1,1,Jb2,1,yes,FALSE,5.0957939674672,0.627605961805262,
id251,aa,9,c4,p0,2799,sacc1,time3,2,F0,G1,2,SM,36,PL3,H1,2,Jb3,2,yes,FALSE,15.9887801870394,0.985583505275956,
id412,ad,15,c4,p0,5045,sacc5,time5,1,M1,G1,4,LA,59,PL3,H2,1,Jb3,1,no,FALSE,27.3163883930086,1.31380911469988,
id661,aa,39,c4,p2,14179,sacc5,time4,4,F0,G1,4,ME,30,PL3,H2,2,Jb4,1,no,FALSE,76.2381894952333,3.5609127439718,
id674,ab,12,c2,p0,1223,sacc1,time5,1,M0,G1,1,SM,46,PL3,H1,2,Jb3,1,yes,FALSE,7.00354815538,0.701218637271724,
id913,aa,48,c2,p0,7763,sacc1,time5,4,F0,G1,4,XL,42,PL1,H3,1,Jb4,1,yes,FALSE,42.1519845238426,4.10593740168756,
id662,ad,15,c2,p0,3556,sacc5,time3,3,F0,G1,2,XL,29,PL3,H2,1,Jb3,1,yes,FALSE,18.3475896633387,0.945527827511639,
id316,ac,10,c2,p0,1240,sacc2,time5,1,M1,G1,4,XL,48,PL3,H3,1,Jb2,2,yes,FALSE,6.94001156359379,1.07933560857017,
id803,ab,21,c2,p2,3976,sacc5,time4,2,F0,G1,3,LA,35,PL3,H2,1,Jb3,1,no,FALSE,22.1841845116583,1.83601154740075,
id206,ab,6,c1,p6,433,Sacc4,time2,4,M1,G1,2,ME,24,PL1,H1,1,Jb3,2,yes,FALSE,2.26128205466374,0.464659016443961,
id166,aa,18,c2,p4,1217,sacc1,time3,4,F1,G1,3,SM,47,PL3,H2,1,Jb2,1,no,FALSE,7.43393475948208,1.54710009633503,
id228,aa,12,c2,p2,1289,sacc1,time3,4,F0,G3,1,ME,21,PL3,H2,1,Jb2,1,yes,FALSE,7.36566472600821,0.730624795846046,
id925,aa,6,c4,p2,3384,sacc1,time3,1,M0,G1,4,sm,44,PL3,H1,1,Jb4,1,no,FALSE,17.3946854519114,0.197733904879338,
id190,ab,10,c2,p0,7308,sacc1,time1,2,F0,G1,4,XL,70,PL1,H3,1,Jb4,1,no,FALSE,39.4926067248196,1.17446716161153,
